'Elapsed time','ECG I','ECG I filtered'
'0:15.726',0.00000000,0.07500000
'0:15.728',-0.00500000,0.06000000
'0:15.730',-0.01000000,0.05000000
'0:15.732',-0.01500000,0.04000000
'0:15.734',-0.02500000,0.03500000
'0:15.736',-0.02000000,0.02500000
'0:15.738',-0.02000000,0.02000000
'0:15.740',-0.02000000,0.01500000
'0:15.742',-0.04500000,0.01000000
'0:15.744',-0.07000000,0.00500000
'0:15.746',-0.07000000,-0.00500000
'0:15.748',-0.08500000,-0.01500000
'0:15.750',-0.08500000,-0.02000000
'0:15.752',-0.09000000,-0.03000000
'0:15.754',-0.08500000,-0.03500000
'0:15.756',-0.08000000,-0.04000000
'0:15.758',-0.07000000,-0.04500000
'0:15.760',-0.07500000,-0.05000000
'0:15.762',-0.09000000,-0.05000000
'0:15.764',-0.11500000,-0.05500000
'0:15.766',-0.13500000,-0.05500000
'0:15.768',-0.14000000,-0.06000000
'0:15.770',-0.15000000,-0.07000000
'0:15.772',-0.13000000,-0.07500000
'0:15.774',-0.11500000,-0.08500000
'0:15.776',-0.12500000,-0.09000000
'0:15.778',-0.10500000,-0.09500000
'0:15.780',-0.11000000,-0.10000000
'0:15.782',-0.11500000,-0.10000000
'0:15.784',-0.12500000,-0.10000000
'0:15.786',-0.13000000,-0.09500000
'0:15.788',-0.14500000,-0.09500000
'0:15.790',-0.14500000,-0.09000000
'0:15.792',-0.14000000,-0.09000000
'0:15.794',-0.13500000,-0.09000000
'0:15.796',-0.12000000,-0.09000000
'0:15.798',-0.11500000,-0.09000000
'0:15.800',-0.11000000,-0.09000000
'0:15.802',-0.11000000,-0.09500000
'0:15.804',-0.13000000,-0.09500000
'0:15.806',-0.13000000,-0.09000000
'0:15.808',-0.13500000,-0.09000000
'0:15.810',-0.14000000,-0.08500000
'0:15.812',-0.12500000,-0.08500000
'0:15.814',-0.11500000,-0.08000000
'0:15.816',-0.11500000,-0.08000000
'0:15.818',-0.11000000,-0.08000000
'0:15.820',-0.12500000,-0.08000000
'0:15.822',-0.13500000,-0.08500000
'0:15.824',-0.14000000,-0.08500000
'0:15.826',-0.12500000,-0.08500000
'0:15.828',-0.13500000,-0.08000000
'0:15.830',-0.13500000,-0.08000000
'0:15.832',-0.12000000,-0.08000000
'0:15.834',-0.10500000,-0.08000000
'0:15.836',-0.11000000,-0.08000000
'0:15.838',-0.11000000,-0.08000000
'0:15.840',-0.11500000,-0.08000000
'0:15.842',-0.12500000,-0.08500000
'0:15.844',-0.13000000,-0.08500000
'0:15.846',-0.13500000,-0.08500000
'0:15.848',-0.13500000,-0.08500000
'0:15.850',-0.12500000,-0.08000000
'0:15.852',-0.12000000,-0.07500000
'0:15.854',-0.10000000,-0.07000000
'0:15.856',-0.10500000,-0.06500000
'0:15.858',-0.10000000,-0.06000000
'0:15.860',-0.11000000,-0.05500000
'0:15.862',-0.12000000,-0.05500000
'0:15.864',-0.13500000,-0.05500000
'0:15.866',-0.13000000,-0.05500000
'0:15.868',-0.12500000,-0.06000000
'0:15.870',-0.12500000,-0.06500000
'0:15.872',-0.12000000,-0.06500000
'0:15.874',-0.10000000,-0.07000000
'0:15.876',-0.11000000,-0.07000000
'0:15.878',-0.10000000,-0.07000000
'0:15.880',-0.10500000,-0.06500000
'0:15.882',-0.13000000,-0.06500000
'0:15.884',-0.13000000,-0.06000000
'0:15.886',-0.13500000,-0.06000000
'0:15.888',-0.13500000,-0.05500000
'0:15.890',-0.12000000,-0.05500000
'0:15.892',-0.11000000,-0.05500000
'0:15.894',-0.10500000,-0.06000000
'0:15.896',-0.10500000,-0.06000000
'0:15.898',-0.10000000,-0.06500000
'0:15.900',-0.11500000,-0.06500000
'0:15.902',-0.12000000,-0.07000000
'0:15.904',-0.13000000,-0.07500000
'0:15.906',-0.13500000,-0.07500000
'0:15.908',-0.14000000,-0.07500000
'0:15.910',-0.13000000,-0.07500000
'0:15.912',-0.12500000,-0.07500000
'0:15.914',-0.12000000,-0.07500000
'0:15.916',-0.13000000,-0.07500000
'0:15.918',-0.11500000,-0.07500000
'0:15.920',-0.13000000,-0.07500000
'0:15.922',-0.14500000,-0.07500000
'0:15.924',-0.13500000,-0.07500000
'0:15.926',-0.15000000,-0.07500000
'0:15.928',-0.15500000,-0.08000000
'0:15.930',-0.15000000,-0.08000000
'0:15.932',-0.13500000,-0.08000000
'0:15.934',-0.12500000,-0.08000000
'0:15.936',-0.11500000,-0.08000000
'0:15.938',-0.10500000,-0.08000000
'0:15.940',-0.12000000,-0.08000000
'0:15.942',-0.13500000,-0.08000000
'0:15.944',-0.15000000,-0.08000000
'0:15.946',-0.16000000,-0.08000000
'0:15.948',-0.16000000,-0.08000000
'0:15.950',-0.15000000,-0.08000000
'0:15.952',-0.14000000,-0.08500000
'0:15.954',-0.14000000,-0.08500000
'0:15.956',-0.13000000,-0.08500000
'0:15.958',-0.12000000,-0.09000000
'0:15.960',-0.12500000,-0.09000000
'0:15.962',-0.13500000,-0.09000000
'0:15.964',-0.13500000,-0.08500000
'0:15.966',-0.14500000,-0.08500000
'0:15.968',-0.16500000,-0.08000000
'0:15.970',-0.15000000,-0.08000000
'0:15.972',-0.14500000,-0.07500000
'0:15.974',-0.14500000,-0.07500000
'0:15.976',-0.13500000,-0.07500000
'0:15.978',-0.13500000,-0.07500000
'0:15.980',-0.15000000,-0.08000000
'0:15.982',-0.15500000,-0.08500000
'0:15.984',-0.15500000,-0.08500000
'0:15.986',-0.16500000,-0.09000000
'0:15.988',-0.17000000,-0.09000000
'0:15.990',-0.16500000,-0.09500000
'0:15.992',-0.15000000,-0.09500000
'0:15.994',-0.14000000,-0.09000000
'0:15.996',-0.14000000,-0.09000000
'0:15.998',-0.14000000,-0.09000000
'0:16.000',-0.15000000,-0.09000000
'0:16.002',-0.16000000,-0.09500000
'0:16.004',-0.17500000,-0.09500000
'0:16.006',-0.17500000,-0.10000000
'0:16.008',-0.18000000,-0.10000000
'0:16.010',-0.16500000,-0.10000000
'0:16.012',-0.15500000,-0.10000000
'0:16.014',-0.15000000,-0.09500000
'0:16.016',-0.13000000,-0.09500000
'0:16.018',-0.13000000,-0.08500000
'0:16.020',-0.15000000,-0.08000000
'0:16.022',-0.15000000,-0.08000000
'0:16.024',-0.16500000,-0.07500000
'0:16.026',-0.17000000,-0.08000000
'0:16.028',-0.17000000,-0.08000000
'0:16.030',-0.16000000,-0.08500000
'0:16.032',-0.14500000,-0.09000000
'0:16.034',-0.15000000,-0.09500000
'0:16.036',-0.14500000,-0.10000000
'0:16.038',-0.13000000,-0.10000000
'0:16.040',-0.14000000,-0.10000000
'0:16.042',-0.15500000,-0.09500000
'0:16.044',-0.15500000,-0.09500000
'0:16.046',-0.16000000,-0.09500000
'0:16.048',-0.17500000,-0.09000000
'0:16.050',-0.16500000,-0.09000000
'0:16.052',-0.15000000,-0.09500000
'0:16.054',-0.15500000,-0.09500000
'0:16.056',-0.15000000,-0.09500000
'0:16.058',-0.14000000,-0.09500000
'0:16.060',-0.14500000,-0.09500000
'0:16.062',-0.15500000,-0.09000000
'0:16.064',-0.14500000,-0.08500000
'0:16.066',-0.16000000,-0.08000000
'0:16.068',-0.15000000,-0.07500000
'0:16.070',-0.13500000,-0.06500000
'0:16.072',-0.13000000,-0.06500000
'0:16.074',-0.12000000,-0.06000000
'0:16.076',-0.12000000,-0.06000000
'0:16.078',-0.12000000,-0.06000000
'0:16.080',-0.13000000,-0.06500000
'0:16.082',-0.15000000,-0.06500000
'0:16.084',-0.15500000,-0.07000000
'0:16.086',-0.15000000,-0.07000000
'0:16.088',-0.14500000,-0.07000000
'0:16.090',-0.13500000,-0.07000000
'0:16.092',-0.11500000,-0.07000000
'0:16.094',-0.12000000,-0.07000000
'0:16.096',-0.12000000,-0.06500000
'0:16.098',-0.11000000,-0.06000000
'0:16.100',-0.11000000,-0.05500000
'0:16.102',-0.11500000,-0.05000000
'0:16.104',-0.11000000,-0.04500000
'0:16.106',-0.11500000,-0.03500000
'0:16.108',-0.10500000,-0.03000000
'0:16.110',-0.09000000,-0.02500000
'0:16.112',-0.09000000,-0.02000000
'0:16.114',-0.09000000,-0.02000000
'0:16.116',-0.08000000,-0.02000000
'0:16.118',-0.08500000,-0.02000000
'0:16.120',-0.09500000,-0.02500000
'0:16.122',-0.11000000,-0.02500000
'0:16.124',-0.10500000,-0.02500000
'0:16.126',-0.10500000,-0.02500000
'0:16.128',-0.09000000,-0.02000000
'0:16.130',-0.09000000,-0.01500000
'0:16.132',-0.08500000,-0.01500000
'0:16.134',-0.08500000,-0.01000000
'0:16.136',-0.09500000,-0.01000000
'0:16.138',-0.11500000,-0.01000000
'0:16.140',-0.12500000,-0.01500000
'0:16.142',-0.14000000,-0.02500000
'0:16.144',-0.14000000,-0.03500000
'0:16.146',-0.15500000,-0.04500000
'0:16.148',-0.15500000,-0.05500000
'0:16.150',-0.15500000,-0.06500000
'0:16.152',-0.15000000,-0.07000000
'0:16.154',-0.15500000,-0.07500000
'0:16.156',-0.14500000,-0.08000000
'0:16.158',-0.14000000,-0.07500000
'0:16.160',-0.14000000,-0.07500000
'0:16.162',-0.14000000,-0.07000000
'0:16.164',-0.15500000,-0.07000000
'0:16.166',-0.17000000,-0.07000000
'0:16.168',-0.17500000,-0.06500000
'0:16.170',-0.15000000,-0.07000000
'0:16.172',-0.15000000,-0.07000000
'0:16.174',-0.15000000,-0.07000000
'0:16.176',-0.13500000,-0.07000000
'0:16.178',-0.15000000,-0.07500000
'0:16.180',-0.16000000,-0.07500000
'0:16.182',-0.17500000,-0.07500000
'0:16.184',-0.18500000,-0.07500000
'0:16.186',-0.19500000,-0.08000000
'0:16.188',-0.18500000,-0.08000000
'0:16.190',-0.18500000,-0.08500000
'0:16.192',-0.16500000,-0.08500000
'0:16.194',-0.16000000,-0.09000000
'0:16.196',-0.16500000,-0.09000000
'0:16.198',-0.17500000,-0.09000000
'0:16.200',-0.17500000,-0.09000000
'0:16.202',-0.19000000,-0.09000000
'0:16.204',-0.18500000,-0.08500000
'0:16.206',-0.18000000,-0.08000000
'0:16.208',-0.17500000,-0.08000000
'0:16.210',-0.16000000,-0.07500000
'0:16.212',-0.16000000,-0.07500000
'0:16.214',-0.14500000,-0.08000000
'0:16.216',-0.13500000,-0.08500000
'0:16.218',-0.16000000,-0.09000000
'0:16.220',-0.17500000,-0.09500000
'0:16.222',-0.19500000,-0.10000000
'0:16.224',-0.20500000,-0.10500000
'0:16.226',-0.20000000,-0.11000000
'0:16.228',-0.19500000,-0.11000000
'0:16.230',-0.18500000,-0.11000000
'0:16.232',-0.18500000,-0.11000000
'0:16.234',-0.18500000,-0.11000000
'0:16.236',-0.17500000,-0.11000000
'0:16.238',-0.19000000,-0.11000000
'0:16.240',-0.21500000,-0.11500000
'0:16.242',-0.22000000,-0.12000000
'0:16.244',-0.23500000,-0.12000000
'0:16.246',-0.23000000,-0.11500000
'0:16.248',-0.19500000,-0.10000000
'0:16.250',-0.14000000,-0.07500000
'0:16.252',-0.07500000,-0.03500000
'0:16.254',-0.01500000,0.02000000
'0:16.256',0.03500000,0.08500000
'0:16.258',0.09500000,0.16500000
'0:16.260',0.14500000,0.25000000
'0:16.262',0.22500000,0.33500000
'0:16.264',0.32000000,0.42000000
'0:16.266',0.43000000,0.50000000
'0:16.268',0.54500000,0.56000000
'0:16.270',0.58000000,0.60500000
'0:16.272',0.57500000,0.62000000
'0:16.274',0.53500000,0.61000000
'0:16.276',0.46500000,0.57000000
'0:16.278',0.38000000,0.50000000
'0:16.280',0.28500000,0.41000000
'0:16.282',0.20000000,0.30000000
'0:16.284',0.07500000,0.19000000
'0:16.286',-0.05500000,0.08000000
'0:16.288',-0.16500000,-0.02000000
'0:16.290',-0.24000000,-0.09500000
'0:16.292',-0.26000000,-0.14500000
'0:16.294',-0.25000000,-0.17000000
'0:16.296',-0.21500000,-0.17000000
'0:16.298',-0.21000000,-0.15500000
'0:16.300',-0.19000000,-0.13000000
'0:16.302',-0.18000000,-0.10000000
'0:16.304',-0.17000000,-0.07500000
'0:16.306',-0.17500000,-0.05500000
'0:16.308',-0.15500000,-0.04500000
'0:16.310',-0.12500000,-0.04000000
'0:16.312',-0.11500000,-0.04500000
'0:16.314',-0.13500000,-0.05000000
'0:16.316',-0.14000000,-0.05500000
'0:16.318',-0.14500000,-0.05500000
'0:16.320',-0.15500000,-0.05500000
'0:16.322',-0.15000000,-0.05500000
'0:16.324',-0.16000000,-0.05000000
'0:16.326',-0.16500000,-0.05000000
'0:16.328',-0.15000000,-0.05000000
'0:16.330',-0.14000000,-0.05000000
'0:16.332',-0.12500000,-0.05500000
'0:16.334',-0.12500000,-0.06000000
'0:16.336',-0.13000000,-0.06000000
'0:16.338',-0.13000000,-0.06000000
'0:16.340',-0.13500000,-0.05500000
'0:16.342',-0.15000000,-0.04500000
'0:16.344',-0.14500000,-0.03500000
'0:16.346',-0.15500000,-0.02500000
'0:16.348',-0.13500000,-0.02000000
'0:16.350',-0.12500000,-0.02000000
'0:16.352',-0.12500000,-0.02000000
'0:16.354',-0.11000000,-0.02500000
'0:16.356',-0.12500000,-0.03000000
'0:16.358',-0.12500000,-0.03500000
'0:16.360',-0.13000000,-0.04000000
'0:16.362',-0.13000000,-0.04000000
'0:16.364',-0.12000000,-0.03500000
'0:16.366',-0.12500000,-0.03000000
'0:16.368',-0.11000000,-0.02000000
'0:16.370',-0.10000000,-0.01000000
'0:16.372',-0.10500000,0.00000000
'0:16.374',-0.09500000,0.00500000
'0:16.376',-0.10500000,0.00500000
'0:16.378',-0.11000000,0.00500000
'0:16.380',-0.12000000,0.00000000
'0:16.382',-0.11500000,0.00000000
'0:16.384',-0.12500000,-0.00500000
'0:16.386',-0.12000000,-0.01000000
'0:16.388',-0.11000000,-0.01000000
'0:16.390',-0.10500000,-0.01000000
'0:16.392',-0.08500000,-0.01000000
'0:16.394',-0.08000000,-0.01000000
'0:16.396',-0.08500000,-0.00500000
'0:16.398',-0.09500000,-0.00500000
'0:16.400',-0.10500000,-0.00500000
'0:16.402',-0.10500000,-0.00500000
'0:16.404',-0.10000000,0.00000000
'0:16.406',-0.10000000,0.00000000
'0:16.408',-0.08000000,0.00500000
'0:16.410',-0.08000000,0.00500000
'0:16.412',-0.07000000,0.01000000
'0:16.414',-0.06500000,0.01500000
'0:16.416',-0.05500000,0.01500000
'0:16.418',-0.06500000,0.01500000
'0:16.420',-0.08500000,0.02000000
'0:16.422',-0.09000000,0.02000000
'0:16.424',-0.09000000,0.02000000
'0:16.426',-0.08000000,0.02000000
'0:16.428',-0.06000000,0.02000000
'0:16.430',-0.03500000,0.02500000
'0:16.432',-0.03500000,0.03000000
'0:16.434',-0.03000000,0.03500000
'0:16.436',-0.03000000,0.04000000
'0:16.438',-0.04500000,0.04500000
'0:16.440',-0.04000000,0.05000000
'0:16.442',-0.04500000,0.05500000
'0:16.444',-0.05000000,0.06000000
'0:16.446',-0.03500000,0.06000000
'0:16.448',-0.02500000,0.06500000
'0:16.450',-0.01500000,0.06500000
'0:16.452',0.01000000,0.07000000
'0:16.454',0.01500000,0.08000000
'0:16.456',0.02000000,0.08500000
'0:16.458',0.01500000,0.09500000
'0:16.460',0.00500000,0.11000000
'0:16.462',0.01500000,0.12000000
'0:16.464',0.02000000,0.13500000
'0:16.466',0.01500000,0.14500000
'0:16.468',0.06000000,0.15500000
'0:16.470',0.05000000,0.16000000
'0:16.472',0.07000000,0.16500000
'0:16.474',0.07000000,0.16500000
'0:16.476',0.07000000,0.16500000
'0:16.478',0.05000000,0.16500000
'0:16.480',0.05000000,0.16500000
'0:16.482',0.07500000,0.17000000
'0:16.484',0.07500000,0.17500000
'0:16.486',0.09000000,0.18000000
'0:16.488',0.09000000,0.18500000
'0:16.490',0.10000000,0.19500000
'0:16.492',0.09500000,0.20000000
'0:16.494',0.11500000,0.20500000
'0:16.496',0.10500000,0.21000000
'0:16.498',0.10000000,0.21000000
'0:16.500',0.08000000,0.21000000
'0:16.502',0.09000000,0.20500000
'0:16.504',0.07500000,0.20000000
'0:16.506',0.08000000,0.20000000
'0:16.508',0.07500000,0.20000000
'0:16.510',0.08500000,0.19500000
'0:16.512',0.08500000,0.19500000
'0:16.514',0.08000000,0.19000000
'0:16.516',0.06500000,0.18500000
'0:16.518',0.05000000,0.18000000
'0:16.520',0.03000000,0.17000000
'0:16.522',0.01000000,0.16000000
'0:16.524',0.00500000,0.14500000
'0:16.526',-0.00500000,0.13500000
'0:16.528',0.00500000,0.12500000
'0:16.530',-0.00500000,0.11500000
'0:16.532',-0.00500000,0.10500000
'0:16.534',-0.01000000,0.10000000
'0:16.536',-0.03000000,0.09500000
'0:16.538',-0.04500000,0.08500000
'0:16.540',-0.06000000,0.08000000
'0:16.542',-0.07500000,0.07000000
'0:16.544',-0.09000000,0.06000000
'0:16.546',-0.08500000,0.05000000
'0:16.548',-0.08500000,0.04000000
'0:16.550',-0.08000000,0.03000000
'0:16.552',-0.08500000,0.02500000
'0:16.554',-0.08000000,0.02000000
'0:16.556',-0.09000000,0.01500000
'0:16.558',-0.10500000,0.01500000
'0:16.560',-0.11500000,0.01000000
'0:16.562',-0.13000000,0.01000000
'0:16.564',-0.15000000,0.00500000
'0:16.566',-0.14000000,0.00000000
'0:16.568',-0.13000000,-0.01000000
'0:16.570',-0.12000000,-0.01500000
'0:16.572',-0.10500000,-0.02000000
'0:16.574',-0.10500000,-0.02000000
'0:16.576',-0.12000000,-0.02500000
'0:16.578',-0.12500000,-0.02500000
'0:16.580',-0.13500000,-0.02000000
'0:16.582',-0.14500000,-0.02000000
'0:16.584',-0.15000000,-0.02000000
'0:16.586',-0.15000000,-0.02000000
'0:16.588',-0.13500000,-0.02000000
'0:16.590',-0.13000000,-0.02500000
'0:16.592',-0.12500000,-0.02500000
'0:16.594',-0.12500000,-0.02500000
'0:16.596',-0.13500000,-0.02500000
'0:16.598',-0.15000000,-0.02500000
'0:16.600',-0.15500000,-0.02500000
'0:16.602',-0.16000000,-0.02500000
'0:16.604',-0.16000000,-0.02500000
'0:16.606',-0.13500000,-0.02000000
'0:16.608',-0.13000000,-0.02000000
'0:16.610',-0.13000000,-0.02000000
'0:16.612',-0.13000000,-0.02000000
'0:16.614',-0.14000000,-0.02000000
'0:16.616',-0.14500000,-0.02000000
'0:16.618',-0.15000000,-0.02000000
'0:16.620',-0.15000000,-0.02000000
'0:16.622',-0.15500000,-0.02000000
'0:16.624',-0.15500000,-0.02500000
'0:16.626',-0.14000000,-0.02500000
'0:16.628',-0.14000000,-0.03000000
'0:16.630',-0.13000000,-0.04000000
'0:16.632',-0.13500000,-0.04500000
'0:16.634',-0.13500000,-0.04500000
'0:16.636',-0.14000000,-0.05000000
'0:16.638',-0.13500000,-0.04500000
'0:16.640',-0.13500000,-0.04000000
'0:16.642',-0.15500000,-0.03500000
'0:16.644',-0.14500000,-0.02500000
'0:16.646',-0.12500000,-0.01500000
'0:16.648',-0.12500000,-0.00500000
'0:16.650',-0.12500000,0.00000000
'0:16.652',-0.10500000,0.00000000
'0:16.654',-0.11500000,0.00000000
'0:16.656',-0.12500000,-0.00500000
'0:16.658',-0.12000000,-0.01000000
'0:16.660',-0.13000000,-0.01500000
'0:16.662',-0.13500000,-0.02000000
'0:16.664',-0.14000000,-0.02500000
'0:16.666',-0.12000000,-0.02000000
'0:16.668',-0.10500000,-0.01500000
'0:16.670',-0.10500000,-0.01000000
'0:16.672',-0.09500000,0.00000000
'0:16.674',-0.10500000,0.00500000
'0:16.676',-0.12000000,0.01000000
'0:16.678',-0.13500000,0.01500000
'0:16.680',-0.14500000,0.01500000
'0:16.682',-0.15000000,0.01000000
'0:16.684',-0.14000000,0.00500000
'0:16.686',-0.12500000,0.00000000
'0:16.688',-0.12000000,-0.01000000
'0:16.690',-0.11500000,-0.02000000
'0:16.692',-0.10500000,-0.02500000
'0:16.694',-0.12000000,-0.03000000
'0:16.696',-0.12500000,-0.03500000
'0:16.698',-0.13000000,-0.03500000
'0:16.700',-0.14000000,-0.03500000
'0:16.702',-0.14500000,-0.03500000
'0:16.704',-0.13000000,-0.03500000
'0:16.706',-0.11500000,-0.03000000
'0:16.708',-0.11500000,-0.02500000
'0:16.710',-0.12000000,-0.02000000
'0:16.712',-0.11000000,-0.02000000
'0:16.714',-0.12000000,-0.01500000
'0:16.716',-0.11500000,-0.01500000
'0:16.718',-0.13000000,-0.01000000
'0:16.720',-0.14000000,-0.01000000
'0:16.722',-0.15000000,-0.01500000
'0:16.724',-0.14000000,-0.01500000
'0:16.726',-0.12500000,-0.02000000
'0:16.728',-0.12500000,-0.02500000
'0:16.730',-0.11000000,-0.02500000
'0:16.732',-0.11000000,-0.03000000
'0:16.734',-0.11500000,-0.03000000
'0:16.736',-0.12500000,-0.03500000
'0:16.738',-0.13000000,-0.03500000
'0:16.740',-0.14500000,-0.03500000
'0:16.742',-0.15500000,-0.03500000
'0:16.744',-0.14500000,-0.03500000
'0:16.746',-0.13500000,-0.03500000
'0:16.748',-0.13500000,-0.03500000
'0:16.750',-0.12500000,-0.03500000
'0:16.752',-0.11500000,-0.03500000
'0:16.754',-0.12000000,-0.03500000
'0:16.756',-0.13000000,-0.04000000
'0:16.758',-0.14000000,-0.04000000
'0:16.760',-0.14500000,-0.04000000
'0:16.762',-0.15500000,-0.04000000
'0:16.764',-0.15000000,-0.04000000
'0:16.766',-0.14500000,-0.04000000
'0:16.768',-0.13500000,-0.04000000
'0:16.770',-0.13000000,-0.04000000
'0:16.772',-0.12000000,-0.04000000
'0:16.774',-0.13500000,-0.04000000
'0:16.776',-0.15000000,-0.04000000
'0:16.778',-0.14500000,-0.04000000
'0:16.780',-0.14000000,-0.04000000
'0:16.782',-0.15500000,-0.04000000
'0:16.784',-0.14000000,-0.04500000
'0:16.786',-0.12500000,-0.04500000
'0:16.788',-0.12000000,-0.04500000
'0:16.790',-0.12000000,-0.04500000
'0:16.792',-0.12000000,-0.04500000
'0:16.794',-0.13500000,-0.04500000
'0:16.796',-0.15000000,-0.04000000
'0:16.798',-0.15000000,-0.04000000
'0:16.800',-0.14500000,-0.04000000
'0:16.802',-0.16000000,-0.04000000
'0:16.804',-0.15500000,-0.04500000
'0:16.806',-0.15000000,-0.04500000
'0:16.808',-0.14000000,-0.04000000
'0:16.810',-0.14000000,-0.04000000
'0:16.812',-0.12500000,-0.04000000
'0:16.814',-0.12500000,-0.04000000
'0:16.816',-0.13000000,-0.04000000
'0:16.818',-0.14000000,-0.03500000
'0:16.820',-0.15000000,-0.03500000
'0:16.822',-0.15000000,-0.03500000
'0:16.824',-0.15000000,-0.03500000
'0:16.826',-0.14500000,-0.03500000
'0:16.828',-0.14000000,-0.03000000
'0:16.830',-0.13000000,-0.03000000
'0:16.832',-0.12500000,-0.03000000
'0:16.834',-0.13000000,-0.03000000
'0:16.836',-0.14500000,-0.03000000
'0:16.838',-0.14500000,-0.03000000
'0:16.840',-0.15500000,-0.03500000
'0:16.842',-0.17000000,-0.03500000
'0:16.844',-0.15000000,-0.03500000
'0:16.846',-0.14000000,-0.03500000
'0:16.848',-0.13500000,-0.03500000
'0:16.850',-0.12500000,-0.03500000
'0:16.852',-0.12500000,-0.03500000
'0:16.854',-0.14500000,-0.04000000
'0:16.856',-0.13500000,-0.04000000
'0:16.858',-0.15500000,-0.04000000
'0:16.860',-0.15500000,-0.04500000
'0:16.862',-0.17000000,-0.05000000
'0:16.864',-0.15500000,-0.05000000
'0:16.866',-0.13500000,-0.05500000
'0:16.868',-0.12000000,-0.06000000
'0:16.870',-0.12500000,-0.06000000
'0:16.872',-0.11500000,-0.06000000
'0:16.874',-0.13500000,-0.05500000
'0:16.876',-0.15500000,-0.05500000
'0:16.878',-0.15500000,-0.05000000
'0:16.880',-0.15500000,-0.04500000
'0:16.882',-0.15500000,-0.04000000
'0:16.884',-0.13500000,-0.03500000
'0:16.886',-0.13000000,-0.03000000
'0:16.888',-0.11000000,-0.03000000
'0:16.890',-0.09000000,-0.02500000
'0:16.892',-0.08500000,-0.02000000
'0:16.894',-0.10000000,-0.02000000
'0:16.896',-0.13000000,-0.01500000
'0:16.898',-0.13500000,-0.01500000
'0:16.900',-0.12500000,-0.01500000
'0:16.902',-0.12500000,-0.01500000
'0:16.904',-0.11000000,-0.01500000
'0:16.906',-0.10500000,-0.01500000
'0:16.908',-0.10500000,-0.01500000
'0:16.910',-0.10500000,-0.01500000
'0:16.912',-0.11500000,-0.01500000
'0:16.914',-0.11500000,-0.02000000
'0:16.916',-0.12000000,-0.02000000
'0:16.918',-0.11000000,-0.02000000
'0:16.920',-0.10500000,-0.02000000
'0:16.922',-0.09500000,-0.02000000
'0:16.924',-0.08000000,-0.01500000
'0:16.926',-0.06500000,-0.01000000
'0:16.928',-0.06000000,-0.00500000
'0:16.930',-0.06500000,0.00000000
'0:16.932',-0.06500000,0.00500000
'0:16.934',-0.07000000,0.01000000
'0:16.936',-0.07500000,0.01500000
'0:16.938',-0.08000000,0.01500000
'0:16.940',-0.09000000,0.01500000
'0:16.942',-0.09000000,0.01000000
'0:16.944',-0.07500000,0.01000000
'0:16.946',-0.07500000,0.00500000
'0:16.948',-0.07500000,0.00000000
'0:16.950',-0.07000000,0.00000000
'0:16.952',-0.08000000,-0.00500000
'0:16.954',-0.09500000,-0.01000000
'0:16.956',-0.11000000,-0.01000000
'0:16.958',-0.12000000,-0.01500000
'0:16.960',-0.14000000,-0.02000000
